"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","TUN","Tunisia","2018","2018",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","SGP","Singapore","2018","2018",25.38988,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","SYR","Syrian Arab Republic","2009","2009",3.84576,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","MRT","Mauritania","2009","2009",27.08501,"‡","UIS Estimation"
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","MRT","Mauritania","2018","2018",29.27702,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","DEU","Germany","2009","2009",8.39541,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","DEU","Germany","2018","2018",9.63209,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","NLD","Netherlands","2018","2018",11.31603,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",17.65546,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40675","World","2009","2009",14.17157,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40675","World","2018","2018",18.40914,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","BFA","Burkina Faso","2009","2009",42.0027,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","BFA","Burkina Faso","2018","2018",39.8791,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","TUV","Tuvalu","2018","2018",,"a","Category not applicable"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40030","Middle income countries","2009","2009",28.9629,"‡","UIS Estimation"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40030","Middle income countries","2018","2018",35.04333,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","MDG","Madagascar","2009","2009",17.98963,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","MDG","Madagascar","2018","2018",19.68346,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","BDI","Burundi","2009","2009",12.91991,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","BDI","Burundi","2018","2018",46.4537,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40500","North America and Western Europe","2009","2009",13.45501,"‡","UIS Estimation"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40500","North America and Western Europe","2018","2018",19.01697,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","SLB","Solomon Islands","2018","2018",26.99693,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","NZL","New Zealand","2018","2018",98.74959,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","BRB","Barbados","2009","2009",5.77964,"+","National Estimation"
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","BRB","Barbados","2018","2018",6.71728,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","CZE","Czechia","2009","2009",1.45737,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","CZE","Czechia","2018","2018",2.64257,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","AFG","Afghanistan","2018","2018",5.95128,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","LVA","Latvia","2009","2009",1.40976,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","LVA","Latvia","2018","2018",3.75023,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","ISL","Iceland","2009","2009",0.82045,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","ISL","Iceland","2018","2018",1.73791,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","STP","Sao Tome and Principe","2009","2009",,"n","Magnitude nil or negligible"
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","BOL","Bolivia (Plurinational State of)","2009","2009",15.67216,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","BOL","Bolivia (Plurinational State of)","2018","2018",12.15073,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","CYM","Cayman Islands","2018","2018",29.2142,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","SAU","Saudi Arabia","2009","2009",2.96356,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","SAU","Saudi Arabia","2018","2018",4.84909,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","LBN","Lebanon","2009","2009",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","LBN","Lebanon","2018","2018",,"a","Category not applicable"
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","LKA","Sri Lanka","2018","2018",79.37176,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","CIV","Côte d'Ivoire","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","CIV","Côte d'Ivoire","2018","2018",,"a","Category not applicable"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","CAF","Central African Republic","2009","2009",9.6817,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","IRL","Ireland","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","IRL","Ireland","2018","2018",100,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","ESP","Spain","2009","2009",22.45248,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","ESP","Spain","2018","2018",28.10058,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","MDV","Maldives","2009","2009",91.30597,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","MDV","Maldives","2018","2018",35.02033,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","BMU","Bermuda","2009","2009",100,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","BMU","Bermuda","2018","2018",,"n","Magnitude nil or negligible"
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","ATG","Antigua and Barbuda","2018","2018",16.74562,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","KOR","Republic of Korea","2009","2009",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","KOR","Republic of Korea","2018","2018",,"a","Category not applicable"
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","VGB","British Virgin Islands","2009","2009",,"a","Category not applicable"
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","VGB","British Virgin Islands","2018","2018",,"a","Category not applicable"
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","GIB","Gibraltar","2009","2009",2.35732,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","GRC","Greece","2018","2018",49.58001,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","MWI","Malawi","2018","2018",6.91073,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","COK","Cook Islands","2018","2018",25.1981,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","SWZ","Eswatini","2009","2009",2.27876,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40611","Eastern Asia","2009","2009",42.91657,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40611","Eastern Asia","2018","2018",57.04065,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","KAZ","Kazakhstan","2018","2018",4.6918,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","KNA","Saint Kitts and Nevis","2009","2009",,"a","Category not applicable"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","SYC","Seychelles","2009","2009",7.78689,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","SYC","Seychelles","2018","2018",12.78956,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","LBY","Libya","2009","2009",,"a","Category not applicable"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","PNG","Papua New Guinea","2018","2018",1.24207,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","BGR","Bulgaria","2009","2009",1.4349,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","BGR","Bulgaria","2018","2018",4.99815,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","GEO","Georgia","2009","2009",28.49987,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","GEO","Georgia","2018","2018",34.54951,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","GUY","Guyana","2009","2009",3.34443,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","MEX","Mexico","2009","2009",11.29284,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","MEX","Mexico","2018","2018",10.07583,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40535","South and West Asia","2009","2009",26.56786,"‡","UIS Estimation"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40535","South and West Asia","2018","2018",36.71213,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","MUS","Mauritius","2009","2009",81.90638,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","MUS","Mauritius","2018","2018",79.59363,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","SLV","El Salvador","2009","2009",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","SLV","El Salvador","2018","2018",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","FIN","Finland","2018","2018",22.89058,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","MDA","Republic of Moldova","2009","2009",17.3241,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","MDA","Republic of Moldova","2018","2018",14.31534,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","MKD","North Macedonia","2009","2009",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","MKD","North Macedonia","2018","2018",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","DZA","Algeria","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","DZA","Algeria","2018","2018",,"a","Category not applicable"
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","SVN","Slovenia","2009","2009",11.9922,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","SVN","Slovenia","2018","2018",15.52774,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","ISL","Iceland","2009","2009",21.45517,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","ISL","Iceland","2018","2018",21.43538,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","MHL","Marshall Islands","2009","2009",19.83806,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","EGY","Egypt","2018","2018",24.88946,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","CYP","Cyprus","2009","2009",51.88953,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","CYP","Cyprus","2018","2018",62.14349,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","SVN","Slovenia","2009","2009",2.32804,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","SVN","Slovenia","2018","2018",6.0087,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","MKD","North Macedonia","2009","2009",,"a","Category not applicable"
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","MKD","North Macedonia","2018","2018",0.50912,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","ATG","Antigua and Barbuda","2018","2018",95.26829,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","VNM","Viet Nam","2009","2009",1.09017,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","VNM","Viet Nam","2018","2018",1.12767,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","POL","Poland","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","POL","Poland","2018","2018",,"a","Category not applicable"
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","PHL","Philippines","2009","2009",21.42226,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","PHL","Philippines","2018","2018",45.65602,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","BLZ","Belize","2009","2009",82.57995,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","BLZ","Belize","2018","2018",92.78032,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","DZA","Algeria","2009","2009",10.8278,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","AZE","Azerbaijan","2009","2009",89.57592,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","AZE","Azerbaijan","2018","2018",88.71683,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","AND","Andorra","2018","2018",10.0159,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","AUS","Australia","2018","2018",52.75899,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","ISR","Israel","2009","2009",,"a","Category not applicable"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","ISR","Israel","2018","2018",23.23059,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","BRA","Brazil","2018","2018",27.70934,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","JPN","Japan","2018","2018",76.39583,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40525","Arab States","2009","2009",49.06321,"‡","UIS Estimation"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40525","Arab States","2018","2018",44.72896,"‡","UIS Estimation"
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","NAM","Namibia","2018","2018",28.18707,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40044","Low income countries","2009","2009",14.62817,"‡","UIS Estimation"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40044","Low income countries","2018","2018",16.63691,"‡","UIS Estimation"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","WSM","Samoa","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","WSM","Samoa","2018","2018",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","40535","South and West Asia","2018","2018",41.2869,"‡","UIS Estimation"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","ZWE","Zimbabwe","2018","2018",13.53401,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","LTU","Lithuania","2009","2009",12.11327,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","LTU","Lithuania","2018","2018",8.81669,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","MAR","Morocco","2009","2009",90.25414,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","MAR","Morocco","2018","2018",87.10967,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40620","Europe","2009","2009",11.25968,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40620","Europe","2018","2018",18.15297,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","COL","Colombia","2009","2009",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","COL","Colombia","2018","2018",0.2338,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","ETH","Ethiopia","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","TLS","Timor-Leste","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","TLS","Timor-Leste","2018","2018",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","BGD","Bangladesh","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","BGD","Bangladesh","2018","2018",,"a","Category not applicable"
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","ERI","Eritrea","2009","2009",,"a","Category not applicable"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","DEU","Germany","2018","2018",64.93898,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","BEN","Benin","2009","2009",21.1041,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","BEN","Benin","2018","2018",32.21593,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","40611","Eastern Asia","2018","2018",17.78728,"‡","UIS Estimation"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","TZA","United Republic of Tanzania","2009","2009",1.52191,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","TZA","United Republic of Tanzania","2018","2018",3.90007,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","DNK","Denmark","2009","2009",1.73762,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","DNK","Denmark","2018","2018",0.99388,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","CAF","Central African Republic","2009","2009",8.45881,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40500","North America and Western Europe","2009","2009",34.19158,"‡","UIS Estimation"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","40500","North America and Western Europe","2018","2018",37.58712,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","ECU","Ecuador","2009","2009",34.37817,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","ECU","Ecuador","2018","2018",29.29664,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","THA","Thailand","2009","2009",12.74385,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","THA","Thailand","2018","2018",10.26534,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","KNA","Saint Kitts and Nevis","2009","2009",3.4192,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","ESP","Spain","2009","2009",,"a","Category not applicable"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","ESP","Spain","2018","2018",94.51159,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","BHS","Bahamas","2009","2009",30.38004,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","BHS","Bahamas","2018","2018",22.66811,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","PAK","Pakistan","2009","2009",30.74923,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","PAK","Pakistan","2018","2018",29.28371,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","CHL","Chile","2009","2009",57.3991,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","CHL","Chile","2018","2018",63.24305,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","TUR","Türkiye","2018","2018",100,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","AUT","Austria","2018","2018",35.71677,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","ROU","Romania","2009","2009",2.90286,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","ROU","Romania","2018","2018",1.75296,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","ALB","Albania","2009","2009",4.59142,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","ALB","Albania","2018","2018",8.81445,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","MLI","Mali","2009","2009",32.31794,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","MLI","Mali","2018","2018",43.76685,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","SDN","Sudan","2018","2018",,"a","Category not applicable"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40344","Small Island Developing States","2009","2009",15.9049,"‡","UIS Estimation"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40344","Small Island Developing States","2018","2018",14.46321,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","HRV","Croatia","2009","2009",2.70951,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","HRV","Croatia","2018","2018",3.96128,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","ITA","Italy","2009","2009",8.89248,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","ITA","Italy","2018","2018",8.98698,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","UKR","Ukraine","2009","2009",1.69127,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","UKR","Ukraine","2018","2018",0.82563,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40614","Western Asia","2009","2009",7.53538,"‡","UIS Estimation"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40614","Western Asia","2018","2018",10.45891,"‡","UIS Estimation"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","BMU","Bermuda","2009","2009",,"a","Category not applicable"
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","BDI","Burundi","2009","2009",7.54453,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","BDI","Burundi","2018","2018",2.75234,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","NZL","New Zealand","2009","2009",12.36877,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","NZL","New Zealand","2018","2018",1.8976,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40550","Small Island Developing States","2009","2009",30.61955,"‡","UIS Estimation"
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","40550","Small Island Developing States","2018","2018",26.60667,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","SUR","Suriname","2009","2009",45.0643,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","SUR","Suriname","2018","2018",1.78017,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","CUB","Cuba","2009","2009",,"a","Category not applicable"
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","CUB","Cuba","2018","2018",,"a","Category not applicable"
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","MLT","Malta","2009","2009",28.9249,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","IND","India","2018","2018",19.12796,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","MDG","Madagascar","2009","2009",51.70359,"‡","UIS Estimation"
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","MDG","Madagascar","2018","2018",48.78893,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","CRI","Costa Rica","2018","2018",49.06104,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","VGB","British Virgin Islands","2009","2009",30.37084,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","VGB","British Virgin Islands","2018","2018",29.30012,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","AFG","Afghanistan","2018","2018",3.72001,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","GIN","Guinea","2009","2009",,"a","Category not applicable"
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","KOR","Republic of Korea","2018","2018",81.70463,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","AIA","Anguilla","2009","2009",,"a","Category not applicable"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","GHA","Ghana","2009","2009",14.94611,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","GHA","Ghana","2018","2018",16.128,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40613","South-Eastern Asia","2009","2009",26.77446,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40613","South-Eastern Asia","2018","2018",27.56469,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","MEX","Mexico","2009","2009",13.75321,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","MEX","Mexico","2018","2018",13.27434,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","SWZ","Eswatini","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","SWZ","Eswatini","2018","2018",,"a","Category not applicable"
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","LVA","Latvia","2009","2009",94.58918,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","LVA","Latvia","2018","2018",91.70241,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","BGR","Bulgaria","2009","2009",89.99542,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","BGR","Bulgaria","2018","2018",60.07326,,
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","CYM","Cayman Islands","2018","2018",77.29592,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","LCA","Saint Lucia","2009","2009",100,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","SVK","Slovakia","2009","2009",9.27793,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","SVK","Slovakia","2018","2018",11.885,,
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40330","Landlocked Developing Countries","2009","2009",13.15732,"‡","UIS Estimation"
"PRP_2T3","Percentage of enrolment in secondary education in private institutions (%)","40330","Landlocked Developing Countries","2018","2018",14.62566,"‡","UIS Estimation"
"PRP_4","Percentage of enrolment in post-secondary non-tertiary education in private institutions (%)","TJK","Tajikistan","2009","2009",,"a","Category not applicable"
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","FRA","France","2009","2009",31.02903,,
"PRP_3","Percentage of enrolment in upper secondary education in private institutions (%)","FRA","France","2018","2018",28.92439,,
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","MSR","Montserrat","2009","2009",,"a","Category not applicable"
"PRP_01","Percentage of enrolment in early childhood educational development programmes in private institutions (%)","MSR","Montserrat","2018","2018",51.02041,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","ARG","Argentina","2009","2009",33.26535,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","ARG","Argentina","2018","2018",32.74138,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","RWA","Rwanda","2009","2009",99.41733,,
"PRP_0","Percentage of enrolment in early childhood education programmes in private institutions (%)","RWA","Rwanda","2018","2018",38.42845,,
"PRP_2","Percentage of enrolment in lower secondary education in private institutions (%)","TCD","Chad","2018","2018",22.24416,,
"PRP_5T8","Percentage of enrolment in tertiary education in private institutions (%)","PRY","Paraguay","2009","2009",66.77477,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","SWE","Sweden","2009","2009",8.84227,,
"PRP_1","Percentage of enrolment in primary education in private institutions (%)","SWE","Sweden","2018","2018",10.56872,,
"PRP_02","Percentage of enrolment in pre-primary education in private institutions (%)","JAM","Jamaica","2009","2009",90.35668,,
