"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","URY","Uruguay","2009","2009",94.74364,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SGP","Singapore","2018","2018",99.60503,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BEN","Benin","2009","2009",60.41586,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BEN","Benin","2018","2018",43.41254,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","RUS","Russian Federation","2018","2018",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",98.92168,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","UZB","Uzbekistan","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","UZB","Uzbekistan","2018","2018",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ISR","Israel","2018","2018",98.59215,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ALB","Albania","2009","2009",97.00705,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","ALB","Albania","2018","2018",91.35945,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","AND","Andorra","2009","2009",92.71054,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","TLS","Timor-Leste","2009","2009",73.56347,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","TLS","Timor-Leste","2018","2018",96.22384,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","OMN","Oman","2018","2018",98.84894,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GTM","Guatemala","2009","2009",72.63414,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","GTM","Guatemala","2018","2018",76.64874,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SUR","Suriname","2009","2009",77.16068,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","SUR","Suriname","2018","2018",89.6307,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BRN","Brunei Darussalam","2009","2009",96.90666,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BRN","Brunei Darussalam","2018","2018",96.58897,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","DMA","Dominica","2009","2009",88.06304,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GEO","Georgia","2009","2009",99.04537,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","GEO","Georgia","2018","2018",99.03535,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","SYR","Syrian Arab Republic","2009","2009",94.30817,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","GNQ","Equatorial Guinea","2009","2009",72.76576,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","NER","Niger","2009","2009",66.3107,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CHL","Chile","2018","2018",99.73678,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","SUR","Suriname","2009","2009",81.42646,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","SUR","Suriname","2018","2018",97.14557,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ESP","Spain","2009","2009",97.89417,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ESP","Spain","2018","2018",99.72527,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BIH","Bosnia and Herzegovina","2009","2009",99.05023,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BIH","Bosnia and Herzegovina","2018","2018",93.54966,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","LBN","Lebanon","2018","2018",87.6621,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ETH","Ethiopia","2009","2009",35.94357,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVK","Slovakia","2009","2009",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SVK","Slovakia","2018","2018",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","KGZ","Kyrgyzstan","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","KGZ","Kyrgyzstan","2018","2018",,"a","Category not applicable"
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","SLB","Solomon Islands","2018","2018",89.04992,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40510","World","2009","2009",78.71203,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40510","World","2018","2018",82.63272,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDG","Madagascar","2009","2009",45.3434,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","MDG","Madagascar","2018","2018",42.28222,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","GRC","Greece","2018","2018",99.51011,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MWI","Malawi","2009","2009",69.31608,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MWI","Malawi","2018","2018",78.28507,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40540","Sub-Saharan Africa","2009","2009",55.76056,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40540","Sub-Saharan Africa","2018","2018",58.40797,"‡","UIS Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","PRY","Paraguay","2009","2009",82.60382,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","KWT","Kuwait","2009","2009",95.99306,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","KWT","Kuwait","2018","2018",88.54453,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TZA","United Republic of Tanzania","2009","2009",81.39292,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TZA","United Republic of Tanzania","2018","2018",84.93269,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BGR","Bulgaria","2009","2009",97.6165,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BGR","Bulgaria","2018","2018",96.00665,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MEX","Mexico","2009","2009",97.41291,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MEX","Mexico","2018","2018",98.44328,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","KNA","Saint Kitts and Nevis","2009","2009",83.81088,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40611","Eastern Asia","2009","2009",95.64645,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40611","Eastern Asia","2018","2018",96.99826,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","STP","Sao Tome and Principe","2009","2009",79.10692,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40642","Europe and Northern America","2009","2009",94.11896,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40642","Europe and Northern America","2018","2018",95.3842,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MUS","Mauritius","2009","2009",98.49823,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MUS","Mauritius","2018","2018",94.90175,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MDA","Republic of Moldova","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MDA","Republic of Moldova","2018","2018",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BHR","Bahrain","2018","2018",97.46527,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SLV","El Salvador","2009","2009",89.3638,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","MMR","Myanmar","2009","2009",77.45079,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","KOR","Republic of Korea","2009","2009",99.36906,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","KOR","Republic of Korea","2018","2018",99.3505,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40042","Lower middle income countries","2009","2009",74.70374,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40042","Lower middle income countries","2018","2018",81.8366,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","SEN","Senegal","2009","2009",75.10694,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","JAM","Jamaica","2018","2018",94.11127,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","LSO","Lesotho","2009","2009",84.60187,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","TTO","Trinidad and Tobago","2009","2009",89.38737,"+","National Estimation"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40515","East Asia and the Pacific","2009","2009",91.4369,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40515","East Asia and the Pacific","2018","2018",95.66127,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWZ","Eswatini","2009","2009",96.65627,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SWZ","Eswatini","2018","2018",99.70203,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","PSE","Palestine","2018","2018",95.8836,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CZE","Czechia","2009","2009",98.89672,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CZE","Czechia","2018","2018",99.58465,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CHE","Switzerland","2018","2018",99.48462,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","CRI","Costa Rica","2009","2009",88.79863,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","AZE","Azerbaijan","2009","2009",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","AZE","Azerbaijan","2018","2018",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","JOR","Jordan","2018","2018",95.89496,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TZA","United Republic of Tanzania","2009","2009",93.21456,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","TZA","United Republic of Tanzania","2018","2018",92.3457,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DMA","Dominica","2009","2009",93.72383,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","GMB","Gambia","2018","2018",84.35406,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40525","Arab States","2009","2009",84.52852,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40525","Arab States","2018","2018",83.19523,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","HKG","China, Hong Kong Special Administrative Region","2018","2018",98.21171,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ISL","Iceland","2009","2009",99.70197,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ISL","Iceland","2018","2018",99.83206,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ZWE","Zimbabwe","2018","2018",93.98062,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BOL","Bolivia (Plurinational State of)","2009","2009",87.61352,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BOL","Bolivia (Plurinational State of)","2018","2018",98.33899,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SVN","Slovenia","2009","2009",99.14677,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","SVN","Slovenia","2018","2018",99.92871,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","MKD","North Macedonia","2018","2018",95.17834,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","ETH","Ethiopia","2009","2009",37.52888,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MAR","Morocco","2009","2009",90.58065,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","MAR","Morocco","2018","2018",93.52205,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","PHL","Philippines","2018","2018",98.50105,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","BLZ","Belize","2009","2009",92.50538,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BIH","Bosnia and Herzegovina","2009","2009",99.05023,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","BIH","Bosnia and Herzegovina","2018","2018",95.17056,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","HND","Honduras","2009","2009",87.94892,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HRV","Croatia","2009","2009",98.54783,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","HRV","Croatia","2018","2018",97.89129,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","SDN","Sudan","2009","2009",79.6512,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","DOM","Dominican Republic","2018","2018",96.80355,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","GEO","Georgia","2009","2009",94.1845,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","GEO","Georgia","2018","2018",99.4398,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BDI","Burundi","2009","2009",68.75065,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","BDI","Burundi","2018","2018",63.30289,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ISR","Israel","2009","2009",98.97344,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","ISR","Israel","2018","2018",99.04173,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KAZ","Kazakhstan","2009","2009",98.42479,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","KAZ","Kazakhstan","2018","2018",99.55276,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EGY","Egypt","2009","2009",95.6026,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","EGY","Egypt","2018","2018",98.52092,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","RUS","Russian Federation","2018","2018",98.91805,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","LBN","Lebanon","2018","2018",91.59222,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","CAF","Central African Republic","2009","2009",67.56857,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40612","Central Asia","2009","2009",99.35777,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40612","Central Asia","2018","2018",99.20346,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","FIN","Finland","2009","2009",99.55686,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","FIN","Finland","2018","2018",99.87643,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","PAK","Pakistan","2009","2009",71.87952,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","PAK","Pakistan","2018","2018",69.15466,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40520","Latin America and the Caribbean","2009","2009",86.3687,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40520","Latin America and the Caribbean","2018","2018",88.85181,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","POL","Poland","2009","2009",99.50949,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","POL","Poland","2018","2018",99.4494,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","GTM","Guatemala","2009","2009",78.88064,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","GTM","Guatemala","2018","2018",84.64584,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SEN","Senegal","2009","2009",74.64035,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ITA","Italy","2009","2009",99.4772,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ITA","Italy","2018","2018",99.82871,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","KHM","Cambodia","2018","2018",83.66875,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","NOR","Norway","2009","2009",99.09886,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","NOR","Norway","2018","2018",99.3976,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","PER","Peru","2009","2009",95.3753,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","VAT","Holy See","2009","2009",,"a","Category not applicable"
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","VAT","Holy See","2018","2018",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CUB","Cuba","2009","2009",96.16171,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CUB","Cuba","2018","2018",96.31095,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","ERI","Eritrea","2009","2009",66.88273,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SUR","Suriname","2009","2009",87.28674,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SUR","Suriname","2018","2018",94.71141,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40043","Upper middle income countries","2009","2009",91.44638,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40043","Upper middle income countries","2018","2018",94.2211,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MNG","Mongolia","2018","2018",97.92465,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","POL","Poland","2009","2009",99.37596,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","POL","Poland","2018","2018",99.68178,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40044","Low income countries","2009","2009",52.03487,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40044","Low income countries","2018","2018",52.4517,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40650","Oceania","2009","2009",71.43987,"‡","UIS Estimation"
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","40650","Oceania","2018","2018",79.88851,"‡","UIS Estimation"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","CRI","Costa Rica","2009","2009",92.16337,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","MYS","Malaysia","2018","2018",94.54987,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ALB","Albania","2009","2009",95.06567,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","ALB","Albania","2018","2018",89.4172,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","TUR","Türkiye","2009","2009",100,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","TUR","Türkiye","2018","2018",99.82982,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","TLS","Timor-Leste","2009","2009",70.27525,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","TLS","Timor-Leste","2018","2018",93.80791,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BGR","Bulgaria","2009","2009",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","BGR","Bulgaria","2018","2018",,"a","Category not applicable"
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","MWI","Malawi","2009","2009",52.81265,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","CHL","Chile","2018","2018",99.51476,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","SGP","Singapore","2018","2018",99.40901,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LTU","Lithuania","2009","2009",,"a","Category not applicable"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LTU","Lithuania","2018","2018",,"a","Category not applicable"
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","COL","Colombia","2009","2009",84.53239,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","COL","Colombia","2018","2018",95.01216,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","EST","Estonia","2009","2009",97.50122,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","EST","Estonia","2018","2018",99.45437,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","UKR","Ukraine","2009","2009",97.35215,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","UKR","Ukraine","2018","2018",99.01806,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","TJK","Tajikistan","2009","2009",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","TTO","Trinidad and Tobago","2009","2009",86.9356,"+","National Estimation"
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","PRY","Paraguay","2009","2009",86.53347,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","MDG","Madagascar","2009","2009",44.48601,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","MDG","Madagascar","2018","2018",40.69054,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","TCD","Chad","2009","2009",46.84021,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","QAT","Qatar","2018","2018",89.66143,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","LSO","Lesotho","2009","2009",82.46948,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SWE","Sweden","2009","2009",99.63142,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","SWE","Sweden","2018","2018",99.81735,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40334","Least Developed Countries","2009","2009",54.7419,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40334","Least Developed Countries","2018","2018",56.91713,"‡","UIS Estimation"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BLR","Belarus","2009","2009",,"a","Category not applicable"
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","BLR","Belarus","2018","2018",,"a","Category not applicable"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40500","North America and Western Europe","2009","2009",93.30879,"‡","UIS Estimation"
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","40500","North America and Western Europe","2018","2018",94.19,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DNK","Denmark","2009","2009",99.32499,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","DNK","Denmark","2018","2018",99.823,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","GIN","Guinea","2009","2009",56.16075,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","VEN","Venezuela (Bolivarian Republic of)","2009","2009",95.06508,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","BHR","Bahrain","2018","2018",96.77729,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","VGB","British Virgin Islands","2009","2009",80.51687,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ROU","Romania","2009","2009",97.14081,,
"SR_1_G4_M_CP","Survival rate to Grade 4 of primary education, male (%)","ROU","Romania","2018","2018",95.54235,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40618","Central and Southern Asia","2009","2009",73.71731,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40618","Central and Southern Asia","2018","2018",82.0108,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LVA","Latvia","2009","2009",95.71758,,
"SR_1_G5_F_CP","Survival rate to Grade 5 of primary education, female (%)","LVA","Latvia","2018","2018",97.27926,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SWZ","Eswatini","2009","2009",86.71056,,
"SR_1_GLAST_F_CP","Survival rate to the last grade of primary education, female (%)","SWZ","Eswatini","2018","2018",86.39016,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","CHE","Switzerland","2018","2018",99.63945,,
"SR_1_G4_F_CP","Survival rate to Grade 4 of primary education, female (%)","OMN","Oman","2018","2018",98.84894,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","NAM","Namibia","2009","2009",84.46272,,
"SR_1_GLAST_M_CP","Survival rate to the last grade of primary education, male (%)","BLZ","Belize","2009","2009",89.13117,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","CZE","Czechia","2009","2009",98.78065,,
"SR_1_G5_CP","Survival rate to Grade 5 of primary education, both sexes (%)","CZE","Czechia","2018","2018",99.52777,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","KOR","Republic of Korea","2009","2009",99.35121,,
"SR_1_G5_M_CP","Survival rate to Grade 5 of primary education, male (%)","KOR","Republic of Korea","2018","2018",99.36124,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40617","Northern Africa and Western Asia","2009","2009",87.06906,,
"SR_1_GLAST_CP","Survival rate to the last grade of primary education, both sexes (%)","40617","Northern Africa and Western Asia","2018","2018",85.95085,,
"SR_1_G4_CP","Survival rate to Grade 4 of primary education, both sexes (%)","DMA","Dominica","2009","2009",92.12863,,
